order_id,sku,transaction_id,posted_date,transaction_status,transaction_type,description,fee_type,signed_amount_usd
112-8916418-5646604,1051249032,7z02BXS2R2DeTmgxwbOqoTmlUJKH1C4Q6ffZj8-lgAY,2026-08-23T23:27:42Z,RELEASED,Refund,Refund,Commission,5.25
112-8916418-5646604,1051249032,7z02BXS2R2DeTmgxwbOqoTmlUJKH1C4Q6ffZj8-lgAY,2026-08-23T23:27:42Z,RELEASED,Refund,Refund,RefundCommission,-1.05
112-8916418-5646604,1051249032,uqCR_-8WaNrOfMosjFoCW8dLKYMDhnTXYPJq8hmtRAc,2026-08-22T14:49:20Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.9
112-8916418-5646604,1051249032,uqCR_-8WaNrOfMosjFoCW8dLKYMDhnTXYPJq8hmtRAc,2026-08-22T14:49:20Z,RELEASED,Shipment,Order Payment,Commission,-5.25
111-1373847-8589055,1058392679,TRSWtWRJRr3ULtCVjAmZIdYC-BMLgtIU-R-zK6cAKzk,2026-07-31T18:46:49Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.76
111-1373847-8589055,1058392679,TRSWtWRJRr3ULtCVjAmZIdYC-BMLgtIU-R-zK6cAKzk,2026-07-31T18:46:49Z,RELEASED,Shipment,Order Payment,Commission,-3.75
111-1373847-8589055,1058392679,p1GKVk5IYGVpdwPUZuLhI35BRiHRzIva_Xo_trS4ESI,2026-08-24T21:27:27Z,RELEASED,Refund,Refund,Commission,3.75
111-1373847-8589055,1058392679,p1GKVk5IYGVpdwPUZuLhI35BRiHRzIva_Xo_trS4ESI,2026-08-24T21:27:27Z,RELEASED,Refund,Refund,RefundCommission,-0.75
111-4933767-5091420,1071881588,I8Pw5jNZHnh3NGaEsWIwtpfldTz87vWIpy8ILdl44l0,2026-08-17T08:39:00Z,RELEASED,Refund,Refund,Commission,5.57
111-4933767-5091420,1071881588,I8Pw5jNZHnh3NGaEsWIwtpfldTz87vWIpy8ILdl44l0,2026-08-17T08:39:00Z,RELEASED,Refund,Refund,RefundCommission,-1.11
111-4933767-5091420,1071881588,I8Pw5jNZHnh3NGaEsWIwtpfldTz87vWIpy8ILdl44l0,2026-08-17T08:39:00Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
111-4933767-5091420,1071881588,wycGnfEXECQSq80ibGTHng-1wy7zZCGeHg7tbnBBYZM,2026-08-17T09:05:20Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.54
111-4933767-5091420,1071881588,wycGnfEXECQSq80ibGTHng-1wy7zZCGeHg7tbnBBYZM,2026-08-17T09:05:20Z,RELEASED,Shipment,Order Payment,Commission,-5.57
111-4933767-5091420,1071881588,wycGnfEXECQSq80ibGTHng-1wy7zZCGeHg7tbnBBYZM,2026-08-17T09:05:20Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-9874566-1673838,1058392679,DsrC1Rha_CIjkpWQZ6-ZVuS1Wz8sWlDi94a2KFfXX2w,2026-08-31T10:03:06Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.76
111-9874566-1673838,1058392679,DsrC1Rha_CIjkpWQZ6-ZVuS1Wz8sWlDi94a2KFfXX2w,2026-08-31T10:03:06Z,RELEASED,Shipment,Order Payment,Commission,-3.74
111-9874566-1673838,1058392679,g9PcGyPRJqV-FHXx5JWjGKmMQ1iygESwNkaPqNQRF44,2026-08-30T22:01:53Z,RELEASED,Refund,Refund,Commission,3.74
111-9874566-1673838,1058392679,g9PcGyPRJqV-FHXx5JWjGKmMQ1iygESwNkaPqNQRF44,2026-08-30T22:01:53Z,RELEASED,Refund,Refund,RefundCommission,-0.75
111-3987729-1478644,1051249032,A69VzM3d7mf7LZdjssCqGYPFDC0l8zxHV2S6ECjcUBQ,2026-08-31T11:06:49Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.9
111-3987729-1478644,1051249032,A69VzM3d7mf7LZdjssCqGYPFDC0l8zxHV2S6ECjcUBQ,2026-08-31T11:06:49Z,RELEASED,Shipment,Order Payment,Commission,-5.25
111-3987729-1478644,1051249032,Y5g4Kw5pEwggTRi1fRAfqvJI7ewBA0rZSUcT23mIdRg,2026-08-31T06:54:35Z,RELEASED,Refund,Refund,Commission,5.25
111-3987729-1478644,1051249032,Y5g4Kw5pEwggTRi1fRAfqvJI7ewBA0rZSUcT23mIdRg,2026-08-31T06:54:35Z,RELEASED,Refund,Refund,RefundCommission,-1.05
112-7064235-1422657,1063162590,5AfRmnGirlUWGFEIqrmhK_A8Zngq1--elSjL2A7kCMQ,2026-07-27T13:20:27Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-7.98
112-7064235-1422657,1063162590,5AfRmnGirlUWGFEIqrmhK_A8Zngq1--elSjL2A7kCMQ,2026-07-27T13:20:27Z,RELEASED,Shipment,Order Payment,Commission,-21.59
112-7064235-1422657,1063162590,vugwzOiCfLy254J2jxA3wtOpP6XKT1UgiHe0PzQOkyg,2026-08-26T05:34:02Z,RELEASED,ServiceFee,FBACustomerReturn,FBACustomerReturnPerUnitFee,-4.19
112-7064235-1422657,1063162590,yO0c1BhhPCpmrSzJ-d33pyoSxF7J-dacuhPRuzWVgqk,2026-08-07T04:37:34Z,RELEASED,Refund,Refund,Commission,21.59
112-7064235-1422657,1063162590,yO0c1BhhPCpmrSzJ-d33pyoSxF7J-dacuhPRuzWVgqk,2026-08-07T04:37:34Z,RELEASED,Refund,Refund,RefundCommission,-4.32
111-5032509-7193856,0P-5ID2-BBYB,RJdbA70QA0BbOiOTtOQiZP7KAIcGswlaCc6dWPgDgME,2026-08-05T03:44:48Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.54
111-5032509-7193856,0P-5ID2-BBYB,RJdbA70QA0BbOiOTtOQiZP7KAIcGswlaCc6dWPgDgME,2026-08-05T03:44:48Z,RELEASED,Shipment,Order Payment,Commission,-2.9
111-5032509-7193856,0P-5ID2-BBYB,RJdbA70QA0BbOiOTtOQiZP7KAIcGswlaCc6dWPgDgME,2026-08-05T03:44:48Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-5032509-7193856,0P-5ID2-BBYB,XktVeIEHFVRZs264zfJKxrVFI0TQ4Hc7cFJ3-Ml0Fiw,2026-08-19T21:46:39Z,RELEASED,Refund,Refund,Commission,2.9
111-5032509-7193856,0P-5ID2-BBYB,XktVeIEHFVRZs264zfJKxrVFI0TQ4Hc7cFJ3-Ml0Fiw,2026-08-19T21:46:39Z,RELEASED,Refund,Refund,RefundCommission,-0.58
111-5032509-7193856,0P-5ID2-BBYB,XktVeIEHFVRZs264zfJKxrVFI0TQ4Hc7cFJ3-Ml0Fiw,2026-08-19T21:46:39Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
113-4354002-8211419,1058392679,D_G_QOrLJ-yD2765aGXX16Gp1qcs0ca7-WHGZPXY-Cs,2026-08-04T14:53:54Z,RELEASED,Refund,Refund,Commission,3.75
113-4354002-8211419,1058392679,D_G_QOrLJ-yD2765aGXX16Gp1qcs0ca7-WHGZPXY-Cs,2026-08-04T14:53:54Z,RELEASED,Refund,Refund,RefundCommission,-0.75
113-4354002-8211419,1058392679,7Ewop6wdOfu4v8THb5KXOGX1qZyOy6JblQieBbOWWhE,2026-07-24T05:29:21Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.76
113-4354002-8211419,1058392679,7Ewop6wdOfu4v8THb5KXOGX1qZyOy6JblQieBbOWWhE,2026-07-24T05:29:21Z,RELEASED,Shipment,Order Payment,Commission,-3.75
114-2323654-4155469,1067108762,7nLaW5MzoyC5jQ4VcsbeKmLmlZUUo-AWzizvC5_wbEE,2026-07-25T00:18:57Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.81
114-2323654-4155469,1067108762,7nLaW5MzoyC5jQ4VcsbeKmLmlZUUo-AWzizvC5_wbEE,2026-07-25T00:18:57Z,RELEASED,Shipment,Order Payment,Commission,-7.64
114-2323654-4155469,1067108762,7nLaW5MzoyC5jQ4VcsbeKmLmlZUUo-AWzizvC5_wbEE,2026-07-25T00:18:57Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-2323654-4155469,1067108762,_jY6QuVKrr-1_4gO6R13_j34kSMJGH2w_W0ApqGg9hw,2026-08-04T01:36:36Z,RELEASED,Refund,Refund,Commission,7.64
114-2323654-4155469,1067108762,_jY6QuVKrr-1_4gO6R13_j34kSMJGH2w_W0ApqGg9hw,2026-08-04T01:36:36Z,RELEASED,Refund,Refund,RefundCommission,-1.53
114-2323654-4155469,1067108762,_jY6QuVKrr-1_4gO6R13_j34kSMJGH2w_W0ApqGg9hw,2026-08-04T01:36:36Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
111-4120513-7743422,1039345443,q7TKEs_Gjx55uRmFE8TBbT74s7-bDNq3FU_8nWlkZgA,2026-08-06T19:56:32Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.54
111-4120513-7743422,1039345443,q7TKEs_Gjx55uRmFE8TBbT74s7-bDNq3FU_8nWlkZgA,2026-08-06T19:56:32Z,RELEASED,Shipment,Order Payment,Commission,-4.7
111-4120513-7743422,1039345443,q7TKEs_Gjx55uRmFE8TBbT74s7-bDNq3FU_8nWlkZgA,2026-08-06T19:56:32Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-4120513-7743422,1039345443,3AD6OzjQmQUCzMS7apd7M8JHd9-g0bLSFIAFruPLWk4,2026-08-15T21:53:26Z,RELEASED,Refund,Refund,Commission,4.7
111-4120513-7743422,1039345443,3AD6OzjQmQUCzMS7apd7M8JHd9-g0bLSFIAFruPLWk4,2026-08-15T21:53:26Z,RELEASED,Refund,Refund,RefundCommission,-0.94
111-4120513-7743422,1039345443,3AD6OzjQmQUCzMS7apd7M8JHd9-g0bLSFIAFruPLWk4,2026-08-15T21:53:26Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
114-2013151-8423447,1071881587,ArBsHk3kTtM4wDl1KoPKpoUA5m-wrrDLoAfByY1yzoY,2026-08-06T06:45:47Z,RELEASED,Refund,Refund,Commission,7.95
114-2013151-8423447,1071881587,ArBsHk3kTtM4wDl1KoPKpoUA5m-wrrDLoAfByY1yzoY,2026-08-06T06:45:47Z,RELEASED,Refund,Refund,RefundCommission,-1.59
114-2013151-8423447,1071881587,ArBsHk3kTtM4wDl1KoPKpoUA5m-wrrDLoAfByY1yzoY,2026-08-06T06:45:47Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
114-2013151-8423447,1071881587,xAUgQhvMuYIv412VN1USaKfrwhqhNjl39w-0hQpM0KY,2026-08-06T07:52:17Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.29
114-2013151-8423447,1071881587,xAUgQhvMuYIv412VN1USaKfrwhqhNjl39w-0hQpM0KY,2026-08-06T07:52:17Z,RELEASED,Shipment,Order Payment,Commission,-7.95
114-2013151-8423447,1071881587,xAUgQhvMuYIv412VN1USaKfrwhqhNjl39w-0hQpM0KY,2026-08-06T07:52:17Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
112-7037018-5429836,1052907525,'-RedrQOEExrdFKr-A6Mu8feTVhg8Wd3S8QM-zbQfqIE,2026-08-10T01:00:16Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.02
112-7037018-5429836,1052907525,'-RedrQOEExrdFKr-A6Mu8feTVhg8Wd3S8QM-zbQfqIE,2026-08-10T01:00:16Z,RELEASED,Shipment,Order Payment,Commission,-5.25
112-7037018-5429836,1052907525,iJ2yk8gnPBsj5i9QYG6991WYvhMVlsK-XIm1_f1dJI8,2026-08-10T02:10:15Z,RELEASED,Refund,Refund,Commission,5.25
112-7037018-5429836,1052907525,iJ2yk8gnPBsj5i9QYG6991WYvhMVlsK-XIm1_f1dJI8,2026-08-10T02:10:15Z,RELEASED,Refund,Refund,RefundCommission,-1.05
114-6114668-1948266,1071517338,CtUJdCSuB4HPYiFKCU74-hQne07DnSE3iaKZn9w3NbY,2026-07-28T07:32:05Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.54
114-6114668-1948266,1071517338,CtUJdCSuB4HPYiFKCU74-hQne07DnSE3iaKZn9w3NbY,2026-07-28T07:32:05Z,RELEASED,Shipment,Order Payment,Commission,-6.8
114-6114668-1948266,1071517338,CtUJdCSuB4HPYiFKCU74-hQne07DnSE3iaKZn9w3NbY,2026-07-28T07:32:05Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-6114668-1948266,1071517338,Rp6YcbxS6qI-6tpuCFE4gjTC-gPI9HDsxRALSeCY-UA,2026-07-29T23:29:08Z,RELEASED,Refund,Refund,Commission,6.8
114-6114668-1948266,1071517338,Rp6YcbxS6qI-6tpuCFE4gjTC-gPI9HDsxRALSeCY-UA,2026-07-29T23:29:08Z,RELEASED,Refund,Refund,RefundCommission,-1.36
114-6114668-1948266,1071517338,Rp6YcbxS6qI-6tpuCFE4gjTC-gPI9HDsxRALSeCY-UA,2026-07-29T23:29:08Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
111-7970030-7056201,1052907525,pYrLShdshUy4APqSvEOVrXX6VYqZbiKmVmXe3Xjf8ms,2026-08-09T12:39:47Z,RELEASED,Refund,Refund,Commission,5.25
111-7970030-7056201,1052907525,pYrLShdshUy4APqSvEOVrXX6VYqZbiKmVmXe3Xjf8ms,2026-08-09T12:39:47Z,RELEASED,Refund,Refund,RefundCommission,-1.05
111-7970030-7056201,1052907525,zpXLCQ1b0bOmhFE0dfGtomo2dS9MwT_IKUsxYnjifJI,2026-08-09T01:24:58Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.02
111-7970030-7056201,1052907525,zpXLCQ1b0bOmhFE0dfGtomo2dS9MwT_IKUsxYnjifJI,2026-08-09T01:24:58Z,RELEASED,Shipment,Order Payment,Commission,-5.25
113-9758583-1627429,1071517344,MOGIlMQCJuC-EH_FoCq5fEUnsP9kHoxUR5iXOBNGhKg,2026-08-04T07:10:39Z,RELEASED,Refund,Refund,Commission,7.49
113-9758583-1627429,1071517344,MOGIlMQCJuC-EH_FoCq5fEUnsP9kHoxUR5iXOBNGhKg,2026-08-04T07:10:39Z,RELEASED,Refund,Refund,RefundCommission,-1.5
113-9758583-1627429,1071517344,MOGIlMQCJuC-EH_FoCq5fEUnsP9kHoxUR5iXOBNGhKg,2026-08-04T07:10:39Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
113-9758583-1627429,1071517344,yIvmAPtgmLUICq4OyKmRS4348MPh3cWg5xFp4Ah6DVg,2026-08-04T05:49:29Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.54
113-9758583-1627429,1071517344,yIvmAPtgmLUICq4OyKmRS4348MPh3cWg5xFp4Ah6DVg,2026-08-04T05:49:29Z,RELEASED,Shipment,Order Payment,Commission,-7.49
113-9758583-1627429,1071517344,yIvmAPtgmLUICq4OyKmRS4348MPh3cWg5xFp4Ah6DVg,2026-08-04T05:49:29Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
113-0692084-7479433,1051249032,Yv6NZNYz1Unf_U1Wgl8mAJhF9l373Wjy9MtTUYWIq7o,2026-07-21T05:55:58Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.9
113-0692084-7479433,1051249032,Yv6NZNYz1Unf_U1Wgl8mAJhF9l373Wjy9MtTUYWIq7o,2026-07-21T05:55:58Z,RELEASED,Shipment,Order Payment,Commission,-5.25
113-0692084-7479433,1051249032,xUi60KgJhehDg7mTJR_9OfV-uHTpfGkfO7uHU16wzfg,2026-08-10T06:20:38Z,RELEASED,Refund,Refund,Commission,5.25
113-0692084-7479433,1051249032,xUi60KgJhehDg7mTJR_9OfV-uHTpfGkfO7uHU16wzfg,2026-08-10T06:20:38Z,RELEASED,Refund,Refund,RefundCommission,-1.05
112-3802342-8785830,1058619763,NqREh7nFdpc_kidgemRnVtfGoQDhwUgnZGPaLrwELZI,2026-07-10T17:59:59Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.35
112-3802342-8785830,1058619763,NqREh7nFdpc_kidgemRnVtfGoQDhwUgnZGPaLrwELZI,2026-07-10T17:59:59Z,RELEASED,Shipment,Order Payment,Commission,-4.2
112-3802342-8785830,1058619763,'--Vb1i1Gf3p0Mw5wrLF65gSGRLj9cORFlNFOdmh5NYM,2026-07-31T22:44:12Z,RELEASED,Refund,Refund,Commission,4.2
112-3802342-8785830,1058619763,'--Vb1i1Gf3p0Mw5wrLF65gSGRLj9cORFlNFOdmh5NYM,2026-07-31T22:44:12Z,RELEASED,Refund,Refund,RefundCommission,-0.84
111-5346337-2463406,1045151360,dDdbsZH8Qur8MHS39JBU0epNwbUgwEXDe38bl4LApp8,2026-07-20T10:46:06Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.54
111-5346337-2463406,1045151360,dDdbsZH8Qur8MHS39JBU0epNwbUgwEXDe38bl4LApp8,2026-07-20T10:46:06Z,RELEASED,Shipment,Order Payment,Commission,-6.3
111-5346337-2463406,1045151360,dDdbsZH8Qur8MHS39JBU0epNwbUgwEXDe38bl4LApp8,2026-07-20T10:46:06Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-5346337-2463406,1045151360,ETIOiYe4Fp7dyNWr2e2AjsBHloo4QVM1r-IQ2t1mctM,2026-07-24T04:29:42Z,RELEASED,Refund,Refund,Commission,6.3
111-5346337-2463406,1045151360,ETIOiYe4Fp7dyNWr2e2AjsBHloo4QVM1r-IQ2t1mctM,2026-07-24T04:29:42Z,RELEASED,Refund,Refund,RefundCommission,-1.26
111-5346337-2463406,1045151360,ETIOiYe4Fp7dyNWr2e2AjsBHloo4QVM1r-IQ2t1mctM,2026-07-24T04:29:42Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
113-6973476-5369034,1068811430,C-bCsWxI49il_Sd9AUdFBhUe4HWRXLvRdaPWIC7vK1Q,2026-07-17T12:16:28Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.54
113-6973476-5369034,1068811430,C-bCsWxI49il_Sd9AUdFBhUe4HWRXLvRdaPWIC7vK1Q,2026-07-17T12:16:28Z,RELEASED,Shipment,Order Payment,Commission,-6.81
113-6973476-5369034,1068811430,C-bCsWxI49il_Sd9AUdFBhUe4HWRXLvRdaPWIC7vK1Q,2026-07-17T12:16:28Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
113-6973476-5369034,1068811430,HSbvfFY0Yx-vTNmRdm9LyGwGTAS0l7tOeayGZuxfo2M,2026-07-17T05:40:28Z,RELEASED,Refund,Refund,Commission,6.81
113-6973476-5369034,1068811430,HSbvfFY0Yx-vTNmRdm9LyGwGTAS0l7tOeayGZuxfo2M,2026-07-17T05:40:28Z,RELEASED,Refund,Refund,RefundCommission,-1.36
113-6973476-5369034,1068811430,HSbvfFY0Yx-vTNmRdm9LyGwGTAS0l7tOeayGZuxfo2M,2026-07-17T05:40:28Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
111-1653421-6113041,1052907525,eKK_ElEG3oFFRgnAKccQxqgoMkM8ZjRME9l36KJZN4w,2026-07-09T15:38:47Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.02
111-1653421-6113041,1052907525,eKK_ElEG3oFFRgnAKccQxqgoMkM8ZjRME9l36KJZN4w,2026-07-09T15:38:47Z,RELEASED,Shipment,Order Payment,Commission,-5.25
111-1653421-6113041,1052907525,qPYeQE497zWmqYdSYLnhdpA0VAllqLbDZ12TATPZmUQ,2026-07-20T01:48:32Z,RELEASED,Refund,Refund,Commission,5.25
111-1653421-6113041,1052907525,qPYeQE497zWmqYdSYLnhdpA0VAllqLbDZ12TATPZmUQ,2026-07-20T01:48:32Z,RELEASED,Refund,Refund,RefundCommission,-1.05
111-7319510-0997022,PT-ANK4-X0M5,i0ukKR3p0Ru0mX7Xg3RGQfkUJqONy7czJ7bNuQOcb34,2026-07-22T10:13:42Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.91
111-7319510-0997022,PT-ANK4-X0M5,i0ukKR3p0Ru0mX7Xg3RGQfkUJqONy7czJ7bNuQOcb34,2026-07-22T10:13:42Z,RELEASED,Shipment,Order Payment,Commission,-1.35
111-7319510-0997022,PT-ANK4-X0M5,WXOMxW-F8vjCO7DgzCq18TAMrEJLz83h8tG5kKjQmkM,2026-07-22T08:47:10Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.91
111-7319510-0997022,PT-ANK4-X0M5,WXOMxW-F8vjCO7DgzCq18TAMrEJLz83h8tG5kKjQmkM,2026-07-22T08:47:10Z,RELEASED,Shipment,Order Payment,Commission,-1.35
111-6302874-8153001,1036663472,KaOLfheoADGgx-m7qpJqQRPH7lW8vPnUj2pfAn96pAQ,2026-07-02T02:02:26Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.57
111-6302874-8153001,1036663472,KaOLfheoADGgx-m7qpJqQRPH7lW8vPnUj2pfAn96pAQ,2026-07-02T02:02:26Z,RELEASED,Shipment,Order Payment,Commission,-5.24
111-6302874-8153001,1036663472,KaOLfheoADGgx-m7qpJqQRPH7lW8vPnUj2pfAn96pAQ,2026-07-02T02:02:26Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-6302874-8153001,1036663472,BVU-7zv5rx1PVVWnqhrHTu4X461mMlC3Hsvqzf3ef0w,2026-07-30T15:15:00Z,RELEASED,Refund,Refund,Commission,5.24
111-6302874-8153001,1036663472,BVU-7zv5rx1PVVWnqhrHTu4X461mMlC3Hsvqzf3ef0w,2026-07-30T15:15:00Z,RELEASED,Refund,Refund,RefundCommission,-1.05
111-6302874-8153001,1036663472,BVU-7zv5rx1PVVWnqhrHTu4X461mMlC3Hsvqzf3ef0w,2026-07-30T15:15:00Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
111-5351762-7966619,1058392679,rbWtt0_4UP1eNU0aC-Ix1cDMpsjexoNMf1fSKgkrpAY,2026-07-07T21:41:43Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.76
111-5351762-7966619,1058392679,rbWtt0_4UP1eNU0aC-Ix1cDMpsjexoNMf1fSKgkrpAY,2026-07-07T21:41:43Z,RELEASED,Shipment,Order Payment,Commission,-3.75
111-5351762-7966619,1058392679,cj_sEopwQZzQhb3kXS83hG8QiIvQe9D0U9tDlO8DRmA,2026-07-18T20:15:17Z,RELEASED,Refund,Refund,Commission,3.75
111-5351762-7966619,1058392679,cj_sEopwQZzQhb3kXS83hG8QiIvQe9D0U9tDlO8DRmA,2026-07-18T20:15:17Z,RELEASED,Refund,Refund,RefundCommission,-0.75
113-1790684-2457045,1058392679,mMlutaNSn8F0ZGiIkSBxCuWQxvwXTeetui_mfowvRFQ,2026-07-19T13:17:50Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.76
113-1790684-2457045,1058392679,mMlutaNSn8F0ZGiIkSBxCuWQxvwXTeetui_mfowvRFQ,2026-07-19T13:17:50Z,RELEASED,Shipment,Order Payment,Commission,-3.75
111-5440992-9142666,1059898575,_KVof2IgxKoMnZZD0N8Xpd2RAcbLxrl2av4pAY-_j0Y,2026-07-20T22:25:20Z,RELEASED,ServiceFee,FBACustomerReturn,FBACustomerReturnPerUnitFee,-3.99
111-5440992-9142666,1059898575,leTmUYbsgj_frmbltufBVkB_Z0KzifwAkan6jZxO2ds,2026-07-18T19:02:51Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-7.38
111-5440992-9142666,1059898575,leTmUYbsgj_frmbltufBVkB_Z0KzifwAkan6jZxO2ds,2026-07-18T19:02:51Z,RELEASED,Shipment,Order Payment,Commission,-6.6
111-5440992-9142666,1059898575,Q4aCIvnQ_hEEr288HGON9D97vRNwXUCj_skK-IXibfU,2026-07-18T08:47:00Z,RELEASED,Refund,Refund,Commission,6.6
111-5440992-9142666,1059898575,Q4aCIvnQ_hEEr288HGON9D97vRNwXUCj_skK-IXibfU,2026-07-18T08:47:00Z,RELEASED,Refund,Refund,RefundCommission,-1.32
113-9553916-9450657,1059898566,Zt-t58qB6ePaqQP-BTsNTuQSr2afnkQFy-I27ZiEzdM,2026-07-18T11:30:09Z,RELEASED,ServiceFee,FBACustomerReturn,FBACustomerReturnPerUnitFee,-3.99
113-9553916-9450657,1059898566,6pGkjjlRKt1ze5RFhhMWhorGTHndXqs2vvYksLFJc5c,2026-07-16T19:28:22Z,RELEASED,Refund,Refund,Commission,5.25
113-9553916-9450657,1059898566,6pGkjjlRKt1ze5RFhhMWhorGTHndXqs2vvYksLFJc5c,2026-07-16T19:28:22Z,RELEASED,Refund,Refund,RefundCommission,-1.05
113-9553916-9450657,1059898566,TBCtUbw-ztEsJY_wnjALSoqfgqrSJytPrmZOFL1vO6A,2026-07-16T11:52:22Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-7.38
113-9553916-9450657,1059898566,TBCtUbw-ztEsJY_wnjALSoqfgqrSJytPrmZOFL1vO6A,2026-07-16T11:52:22Z,RELEASED,Shipment,Order Payment,Commission,-5.25
113-6526628-6414662,1051249032,dNZvrLqfXYQiWs4pRIrHl24sAsqBSH4oPwDieqXz37k,2026-06-29T08:41:21Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.9
113-6526628-6414662,1051249032,dNZvrLqfXYQiWs4pRIrHl24sAsqBSH4oPwDieqXz37k,2026-06-29T08:41:21Z,RELEASED,Shipment,Order Payment,Commission,-5.25
113-6526628-6414662,1051249032,1pUiZixFYpiYqIZ_8kmyGkHJvL2MmcH6yDgdBOhCYbo,2026-06-29T01:54:31Z,RELEASED,Refund,Refund,Commission,5.25
113-6526628-6414662,1051249032,1pUiZixFYpiYqIZ_8kmyGkHJvL2MmcH6yDgdBOhCYbo,2026-06-29T01:54:31Z,RELEASED,Refund,Refund,RefundCommission,-1.05
113-5890042-5414636,1071744026,0ogRzUqljhhWTxRcGIsdBOSrUzaVcKOTy_R7QfosggU,2026-07-11T21:39:53Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.84
113-5890042-5414636,1071744026,0ogRzUqljhhWTxRcGIsdBOSrUzaVcKOTy_R7QfosggU,2026-07-11T21:39:53Z,RELEASED,Shipment,Order Payment,Commission,-8.41
113-5890042-5414636,1071744026,0ogRzUqljhhWTxRcGIsdBOSrUzaVcKOTy_R7QfosggU,2026-07-11T21:39:53Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
113-5890042-5414636,1071744026,p4r8m5VlyPFxEvaxKdPQOBhKOE_I1Ary61uQiIQCQM4,2026-07-11T04:56:07Z,RELEASED,Refund,Refund,Commission,8.41
113-5890042-5414636,1071744026,p4r8m5VlyPFxEvaxKdPQOBhKOE_I1Ary61uQiIQCQM4,2026-07-11T04:56:07Z,RELEASED,Refund,Refund,RefundCommission,-1.68
113-5890042-5414636,1071744026,p4r8m5VlyPFxEvaxKdPQOBhKOE_I1Ary61uQiIQCQM4,2026-07-11T04:56:07Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
111-5948016-5187415,1066393117,vPi7ONEg0bGCgqxAmXpLGDUcJc3cvawm4WO4BJdYkJs,2026-07-09T11:38:25Z,RELEASED,Refund,Refund,Commission,2.7
