dimension,value,title,units_sold,returned_units_observed,return_rate,fee_reconciled_units,basis_known_units,gross_fees_reconciled,fee_credits_reconciled,net_transaction_cost_reconciled,reimbursements_linked,known_impairment,known_economic_components_partial_coverage,known_loss_fee_reconciled_subset,zero_recovery_known_components_plus_known_basis,unknown_impairment_known_basis,unknown_impairment_missing_basis_units,mean_transaction_cost_reconciled,median_transaction_cost_reconciled,mean_known_loss_fee_reconciled,known_cost_per_unit_sold_partial_coverage,zero_recovery_cost_per_unit_sold_partial_coverage,full_maximum_loss,original_fba_fees,original_referral_fees,referral_credits,fba_credits,refund_admin_fees,return_processing_fees,removal_fees
asin,B00PB9LZQI,The Legend of Zelda: Majora's Mask 3D,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00R9NWEFK,EA SPORTS Rory McIlroy PGA TOUR - PlayStation 4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00SVVUOGU,Forza Motorsport 6 - Xbox One,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00SXEONTO,LEGO Jurassic World - PlayStation 3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00SXEONXK,LEGO Jurassic World - Nintendo 3DS,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00SXEOOHU,LEGO Jurassic World - Xbox 360 Standard Edition,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00T57U7V6,LEGO Marvel's Avengers - Xbox 360,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00UA55LDQ,Farming Simulator 15 - Xbox 360,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00VU4J8YY,Call of Duty: Black Ops III - Standard Edition - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00WOK8YX4,Middle Earth: Shadow of Mordor Game of the Year - PlayStation 4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00X87MH0I,Assassin's Creed Syndicate - Xbox One [Xbox One],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00XR3YBFW,WWE 2K16 - Xbox 360 [Xbox 360],2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00XUZBCEK,ea sports nhl legacy edition - Xbox 360 [Xbox 360],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00XWQZPQ8,Need for Speed - Xbox One,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00YC7DZ3G,FIFA 16 - Standard Edition - Xbox 360,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00YC7ECXS,FIFA 16 - Standard Edition - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00YC7ED0K,FIFA 16 - Standard Edition - PlayStation 3,8,1,0.125,1,1,11.31,6.94,4.37,0,0,4.37,4.37,4.37,0,0,4.37,4.37,4.37,0.54625,0.54625,,3.34,5.14,5.14,0,1.03,0,0
asin,B00YI79BJC,Skylanders SuperChargers Racing Starter Pack - Wii [Nintendo Wii],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00YX0Z3XW,Call of Duty: Black Ops III - Multiplayer Edition - PlayStation 3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00YX0Z40Y,Call of Duty: Black Ops III - Standard Edition - Xbox 360,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00ZE360GG,Just Dance 2016 - Wii [Nintendo Wii],6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00ZGPJ30M,Plants vs. Zombies Garden Warfare 2 - PlayStation 4 [PlayStation 4],3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00ZJ211Q6,Destiny: The Taken King - Legendary Edition - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00ZJBSCJQ,South Park: The Fractured but Whole - PlayStation 4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00ZJBSW2S,TrackMania Turbo - Xbox One,1,1,1.0,1,1,9.52,5.36,4.16,0,0,4.16,4.16,4.16,0,0,4.16,4.16,4.16,4.16,4.16,,3.45,3.56,3.56,0,0.71,0,0
asin,B00ZMBLKPG,Gears of War: Ultimate Edition - Xbox One,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00ZPT59YS,Sea of Thieves: Standard Edition - Xbox One,7,2,0.2857142857142857,2,0,25.77,16.34,9.43,0,0,9.43,9.43,9.43,0,1,4.715,4.715,4.715,1.347142857142857142857142857,1.347142857142857142857142857,,6.88,12.74,12.74,0,2.55,0,0
asin,B00ZPTMX60,Gears of War 4 - Xbox One,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B00ZS80PC2,Final Fantasy VII: Remake - PlayStation 4,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0131M671Y,Just Dance Disney Party 2 - Xbox 360 Standard Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0131M675K,Just Dance Disney Party 2 - Wii U Standard Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B013KZ3P2G,Far Cry 4 Complete Edition - Xbox One,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0140Z6T3W,Game of Thrones - A Telltale Games Series - Xbox One [Xbox One],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B014N4RTS4,YO-KAI WATCH - 3DS,7,2,0.2857142857142857,2,1,30.50,20.17,10.33,0,0,10.33,10.33,10.33,0,0,5.165,5.165,5.165,1.475714285714285714285714286,1.475714285714285714285714286,,7.02,16.57,16.57,0,3.31,0,0
asin,B014XCWYOK,Minecraft: Story Mode - Season Disc - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B015HAL2OA,Kingdom Hearts HD 2.8 Final Chapter Prologue - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0166QDR9W,Borderlands Triple Pack - PlayStation 3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0167HR2OG,Borderlands Triple Pack - Xbox 360,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B016KAKD7S,"18"" Bendable Muslin DollNew by: CC",35,2,0.05714285714285714,1,2,10.08,3.47,6.61,0,0,6.61,6.61,24.59,17.98,0,6.61,6.61,6.61,0.1888571428571428571428571429,0.7025714285714285714285714286,,5.92,3.47,3.47,0,0.69,0,0
asin,B017V6Y34E,EA Sports UFC 2 - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B017W16ZNA,Bravely Second: End Layer - Nintendo 3DS,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B017W16ZUI,Dragon Quest VIII: Journey of the Cursed King - Nintendo 3DS Standard Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B018F6NVFQ,Granblue Fantasy: Versus [PlayStation 4],2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01AC3ZD06,Nintendo Selects: Super Mario 3D World - Wii U Standard Edition,47,3,0.06382978723404255,3,1,40.24,26.11,14.13,0,0,14.13,14.13,14.13,0,1,4.71,4.71,4.71,0.3006382978723404255319148936,0.3006382978723404255319148936,,9.99,20.71,20.71,0,4.14,0,0
asin,B01AC3ZE5K,Nintendo Selects: Super Mario All-Stars - Wii Standard Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01B298Q0S,Teenage Mutant Ninja Turtles: Mutants in Manhattan - Xbox One,2,1,0.5,1,0,15.87,10.74,5.13,0,0,5.13,5.13,5.13,0,0,5.13,5.13,5.13,2.565,2.565,,3.34,8.94,8.94,0,1.79,0,0
asin,B01BXAFRT4,Tales from the Borderlands - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01BXAFRU8,Tales from the Borderlands - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01BYDV5M8,Pokemon Rumble World - Nintendo 3DS Standard Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01CKH0XQ6,Kirby amiibo - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01CVS3424,Ghostbusters - PlayStation 4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01E6239QY,NBA 2K17 - Early Tip Off Edition - Xbox One,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01EJNUMQ0,Ori and the Blind Forest: Definitive Edition - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01EZA0D8O,Call of Duty: Infinite Warfare - Standard Edition - Xbox One,14,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01F9HMO2K,Battlefield 1 - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01FEHJYUU,Sid Meier's Civilization VI - PC,18,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01G2E4DV4,Birds Choice Oriole Feeder Replacement Cup,101,1,0.009900990099009901,1,0,7.33,2.7,4.63,0,0,4.63,4.63,4.63,0,0,4.63,4.63,4.63,0.04584158415841584158415841584,0.04584158415841584158415841584,,4.09,2.7,2.7,0,0.54,0,0
asin,B01GKGVIDK,Titanfall 2 Deluxe Edition - PlayStation 4 [PlayStation 4],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01GKH5QMI,FIFA 17 - PlayStation 3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01GOK4FX2,NHL 17 Deluxe Edition - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01GVN0D1U,Resident Evil 7 Biohazard (Xbox One),14,1,0.07142857142857142,1,0,11.00,6.68,4.32,0,0,4.32,4.32,4.32,0,0,4.32,4.32,4.32,0.3085714285714285714285714286,0.3085714285714285714285714286,,3.34,4.88,4.88,0,0.98,0,0
asin,B01GW3LRD2,Forza Horizon 3 - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01GW8XJVU,The Elder Scrolls V: Skyrim Special Edition - PlayStation 4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01GW8Y9SM,Prey - PlayStation 4,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01GWGX74Q,Just Dance 2017 - Wii,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01GWGX7TG,Just Dance 2017 - Xbox 360,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01GWLIXY0,Steep - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01HDJFJLK,Farming Simulator 17 - PlayStation 4,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01HIZGKOE,Air Conflicts - Double Pack - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01HTRJFGQ,NBA 2K17 Standard Edition - PlayStation 4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01IH3T6BA,Pro Evolution Soccer 2017 - Xbox One Standard Edition,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01IW7Z67E,Nintendo Selects: Luigi's Mansion: Dark Moon - Nintendo 3DS,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01IW7Z746,Nintendo Selects: Nintendo Land - Wii U,4,1,0.25,1,0,14.96,9.59,5.37,0,0,5.37,5.37,5.37,0,1,5.37,5.37,5.37,1.3425,1.3425,,3.81,7.79,7.79,0,1.56,0,0
asin,B01J4PHT3C,Yakuza 0 - PlayStation Hits - PlayStation 4,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01JCUNNA2,Darksiders: Warmastered Edition - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01JCUV50W,"Dead Rising 2 - Xbox One, Standard Edition [Xbox One]",1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01JCV1QGE,Dead Rising,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01JY2YLHW,Vikings - Wolves of Midgard - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01K63R7EW,Destiny The Collection - Xbox One Standard Edition [Xbox One],5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01K63R7HY,Destiny The Collection - PlayStation 4 Standard Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01KIH8ADS,NBA 2K17 Standard Edition - PlayStation 3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01LDFGIT2,Livewire Advantage Instrument Cable 10 ft. Black,31,2,0.06451612903225806,2,2,18.63,8.4,10.23,0,0,10.23,10.23,20.71,10.48,0,5.115,5.115,5.115,0.33,0.6680645161290322580645161290,,8.55,8.4,8.4,0,1.68,0,0
asin,B01LYGJRVP,Assassin's Creed The Ezio Collection - Xbox One [Xbox One],2,1,0.5,1,1,13.50,8.6,4.90,0,0,4.90,4.90,26.85,21.95,0,4.90,4.90,4.90,2.45,13.425,,3.54,6.8,6.8,0,1.36,0,0
asin,B01LYS7YYE,Hasbro Family Fun Pack Conquest Edition - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01MDNZOZP,Star Wars Battlefront Ultimate Edition - PlayStation 4 [PlayStation 4],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01MTJ0TA9,Mass Effect Andromeda Deluxe - PlayStation 4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01N03NM02,"Harmony Good Dog Ceramic Dog Bowl, 1 Cup",104,23,0.22115384615384615,19,23,171.70,66.77,104.93,0,5.99,110.92,104.93,188.79,77.87,0,5.522631578947368421052631579,5.51,5.522631578947368421052631579,1.066538461538461538461538462,1.815288461538461538461538462,,91.58,66.77,66.77,0,13.35,0,0
asin,B01N157LDC,Tom Clancy's Rainbow Six Siege Year 2 Gold Edition (Includes Extra Content + Year 2 Pass Subscription) - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01N1GRUUC,"Harmony Good Dog Ceramic Dog Bowl, 6 Cups",93,12,0.12903225806451613,10,12,131.19,51.93,79.26,0,0,79.26,79.26,156.19,76.93,0,7.926,7.95,7.926,0.8522580645161290322580645161,1.679462365591397849462365591,,68.88,51.93,51.93,0,10.38,0,0
asin,B01N3NNPAB,Mass Effect Andromeda Deluxe - Xbox One [Xbox One],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01N4PIC40,Utawarerumono: Mask of Truth - PlayStation Vita,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01N54QSH6,"Harmony Good Dog Ceramic Dog Bowl, 3 Cups",93,18,0.1935483870967742,17,11,210.72,90.69,120.03,0,0,120.03,120.03,171.47,51.44,2,7.060588235294117647058823529,7.07,7.060588235294117647058823529,1.290645161290322580645161290,1.843763440860215053763440860,,101.89,90.69,90.69,0,18.14,0,0
asin,B01N9QA6LY,LEGO City Undercover - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B01N9QVIRV,Switch Title 3 -,41,2,0.04878048780487805,2,2,27.38,18.00,9.38,0,0,9.38,9.38,9.38,0,0,4.69,4.69,4.69,0.2287804878048780487804878049,0.2287804878048780487804878049,,6.50,14.40,14.40,0,2.88,0,0
asin,B01NAGTKX3,Crash Bandicoot N. Sane Trilogy - PlayStation 4 Standard Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B06WWF1N6M,Middle-Earth: Shadow Of War Gold Edition - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B06XDN21W5,Paradise Treasure Trove Brown White Football Coin Piggy Bank Sports Stitching,61,6,0.09836065573770492,5,4,53.85,19.5,34.35,0,0,34.35,34.35,61.32,26.97,2,6.87,6.91,6.87,0.5631147540983606557377049180,1.005245901639344262295081967,,30.45,19.5,19.5,0,3.90,0,0
asin,B06XWXF5WK,Cars 3: Driven to Win - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B06ZY2129H,Miitopia - Nintendo 3DS,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B071FK2WRT,Pro Evolution Soccer 2018 - PlayStation 4 Standard Edition [PlayStation 4],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B071FZ9WXZ,Just Dance 2018 - Xbox 360,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B071G5JJDW,Monster Hunter: World - Xbox One Standard Edition,5,1,0.2,1,1,11.92,7.45,4.47,0,0,4.47,4.47,22.44,17.97,0,4.47,4.47,4.47,0.894,4.488,,3.34,5.65,5.65,0,1.13,0,0
asin,B071G8WL76,LEGO Marvel Superheroes 2 Deluxe - Xbox One,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B071JCYKK4,Need for Speed Payback - XBOX One,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B071L89ZGC,Madden NFL 18: G.O.A.T. Edition - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B071WPL1L8,The Evil Within 2 - PlayStation 4,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B071X7QQKZ,Fire Emblem Warriors - Nintendo Switch [Nintendo Switch],9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B071Y1RXHG,Star Wars Battlefront II - Xbox One [Xbox One],3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B071Z6HJQY,Portal Knights - Nintendo Switch,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B071ZZZ3K9,FIFA 18 Standard Edition - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0721JX2WR,The Evil Within 2 - PS4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0727Y69TY,NBA 2K18 - Xbox 360 [Xbox 360],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B072JSM93F,Just Dance 2018 - Nintendo Switch [Nintendo Switch],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B072JY7NX5,Wolfenstein II: The New Colossus - PlayStation 4,12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B072JZ7HJR,FIFA 18 Legacy Edition (PS3),1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B072JZB85B,FIFA 18 (PS4),1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B072L395L5,Nintendo Splatoon 2 - Action/Adventure Game - Nintendo Switch [Nintendo Switch],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B072MK1CL1,Code Vein - PlayStation 4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B072MKR1P5,Forza Motorsport 7 - Standard Edition - Xbox One,2,1,0.5,1,0,19.26,13.57,5.69,0,0,5.69,5.69,5.69,0,1,5.69,5.69,5.69,2.845,2.845,,3.34,11.77,11.77,0,2.35,0,0
asin,B072NQJCW5,Call of Duty: WWII - Xbox One Standard Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B072QG6SWN,FIFA 18 Ronaldo Edition - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B073VY62G9,Minecraft: Story Mode - Season 2 - Xbox One Standard Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B073VYS9FC,Minecraft: Story Mode - Season 2 - PlayStation 4 Standard Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0748VH8ZF,The Sims 4 - Xbox One [Xbox One],11,1,0.09090909090909091,1,1,10.98,6.5,4.48,0,0,4.48,4.48,4.48,0,0,4.48,4.48,4.48,0.4072727272727272727272727273,0.4072727272727272727272727273,,3.54,4.7,4.7,0,0.94,0,0
asin,B0748XK1KM,The Sims 4 - PlayStation 4,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B074B2CB6G,Wolfenstein: The Two-Pack - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B074B5F8LD,Wolfenstein: The Two-Pack - Xbox One,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B074NJWFXH,NBA LIVE 18: The One Edition - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B074RYSTNS,"Chevrolet 20"" Genuine Distressed Vintage Style Bowtie Chevy Red White and Blue American Flag Oval Metal Embossed Sign",10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B074ZQ9F4S,Dissidia Final Fantasy NT Steelbook Brawler Edition - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B075M5MCDF,Mario Party: The Top 100 - Nintendo 3DS,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B075MSL3BV,ARK: Survival Evolved - Xbox One,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B075MSRBVC,MX vs ATV All Out - Xbox One,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B075QWP3N3,Zoo Tycoon: Ultimate Animal Collection - Xbox One,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B076B97YKL,Monster Energy Supercross: The Official Videogame - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07795WNJV,"Calvin Klein Women's Form Lightly Lined Demi Bra, -black, 38B",2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B077ZNDMST,Wolfenstein II: The New Colossus - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0787NN56S,Street Fighter 30th Anniversary Collection - Xbox One Standard Edition,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B078HH451K,Adventure Time: Pirates of the Enchiridion - PlayStation 4 Edition,2,1,0.5,1,0,12.37,7.76,4.61,0,0,4.61,4.61,4.61,0,0,4.61,4.61,4.61,2.305,2.305,,3.42,5.96,5.96,0,1.19,0,0
